SMILES,X1s,Y1s,Category,Ring1_Substituents,Ring2_Substituents,Ring1_Positions,Ring2_Positions
O=C(Nc1ccc(C(=O)N2C[C@H]3COCCN3Cc3ccccc32)cc1)c1ccccc1-c1ccccc1,0.208247278,0.941811056,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc(-c2cnc(C(O)CCc3ccc(-c4ccccc4)cc3)o2)nc1,0.241799623,0.776087555,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@H]1OC(=O)[C@H](C)[C@H]2OC/C(=N\Oc3ccccc3-c3ccccc3)CCO[C@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3NC(=O)O[C@@]31C)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,0.468579326,0.781865541,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc(-c2ccccc2)ccc1N,0.157092019,0.866481741,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC[C@H]1O[C@@H](O[C@H]([C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](N)C(=O)N[C@@H](COC(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)[C@H](O)[C@@H]1O,0.37262435,0.887472337,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(=O)OCc1c(C)c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc12,0.135435675,0.876162954,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccccc1C1C2=C(N=c3s/c(=C\c4cccc(OCC(=O)O)c4)c(=O)n31)c1ccc(OC(=O)c3ccccc3-c3ccccc3)cc1CC2,0.269007333,0.85413044,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC[C@H](S)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)O)CCCC1,0.518862716,0.664246187,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Clc1ccc(C2CC(c3ccc(-c4ccccc4)cc3)=NN2)cc1,0.075708113,0.937233606,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](Nc1cc(Nc2nccc(-c3cccc(-c4ccccc4)c3)n2)ccn1)c1ccccc1,0.273415465,0.825282496,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(/C=C/C(=O)OCCCCCN(C)CCCCCOC(=O)/C=C/c2ccc(-c3ccccc3)cc2)cc(OC)c1OC,0.307951874,0.804967247,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=O)c1ccc(-c2cnc(C(=O)CCc3ccc(-c4ccccc4)cc3)o2)nc1,0.053203479,0.973440669,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CNC(=O)C(=O)CCCCCCC(=O)Nc1ccc(-c2ccccc2)cc1,0.184524847,0.855135531,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(Cc1ccc(-c2ccccc2)cc1)NCCCCc1c[nH]cn1,0.462948615,0.667380791,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)CCOC(=O)c1ccccc1-c1ccccc1,0.244000014,0.84951519,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1ccccc1,0.272179262,0.866491115,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(NC(=O)Oc2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,0.264850956,0.796610934,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
OCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,0.071437401,0.945065438,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,0.216269826,0.895981772,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O/N=C/c1ccc(-c2ccccc2)cc1O,0.099788098,0.914150132,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1Cc2c(OCCNCc3cccc(-c4ccccc4)c3)ccc(F)c2N1,0.275964823,0.833550356,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@H](CO)Nc1nc(NCc2cccc(-c3ccccc3)c2)c2ncn(C(C)C)c2n1,0.612223393,0.841701945,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](NC(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.297998907,0.776838688,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)CCCNc1ccc(-c2ccccc2)cc1,0.228091121,0.90255647,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P(O)(O)Cc1cc(CP(=O)(O)O)cc(-c2ccccc2)c1,0.505966869,0.59965438,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@@H](CSC(c1ccccc1)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1)C(=O)O,0.441134242,0.744632757,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C(=C/c1ccccc1)\CCN(Cc1ccc(-c2ccccc2)cc1)n1cnnc1,0.343182353,0.761442167,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(-c2ccccc2)c1)Nc1c(Cl)ccc2ccc(O)cc12,0.317156801,0.975416766,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(C(c3ccc(-c4ccccc4)cc3)n3ccnc3)cc2)cc1,0.298477327,0.798130291,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 1}"
Cc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccc(-c2ccccc2)cc1,0.273848173,0.953561135,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,0.306364864,0.793152154,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)[C@H](C(=O)NO)N(CC(=O)O)S(=O)(=O)c1ccc(-c2ccccc2)cc1,0.287676657,0.894208035,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COP(=O)(OC)OC(c1ccc(-c2ccccc2)cc1)P(=O)(OC)OC,0.350839568,0.811499456,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CCCCCCn1cc(-c2cccc(-c3ccccc3)c2)nn1)NO,0.396017585,0.868402078,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2cccc(-n3nnc(-c4ccccn4)n3)c2)cc1,0.188560748,0.840150393,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 1, 'para': 0}"
CN1C2CCC1CC(O)(c1ccccc1-c1ccccc1)C2,0.453367685,0.836265286,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(N)CC(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCC[C@H]1c1nc2cc(Cl)c(Cl)cc2[nH]1,0.238172903,0.885860805,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C=C(C[n+]1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,0.275573732,0.817604925,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C=C(c1ccc(-c2ccccc2)cc1)C1CCOC2(CCC(Nc3ccccc3)CC2)OO1,0.431388224,0.68729682,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cn1cc(C#N)c(-c2ccc(-c3ccccc3)cc2)c1C(=O)O,0.228256797,0.846199271,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(/C=C/c1ccc(S(=O)(=O)Nc2ccc(-c3ccccc3)cc2)cc1)NO,0.358318851,0.709699997,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P([O-])([O-])C(CCCc1ccc(-c2ccccc2)cc1)S(=O)(=O)[O-],0.254691657,0.939896478,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cc(Cl)ccc1C(=O)O)c1ccc2c(c1)C(=O)N(c1ccccc1-c1ccccc1)C2=O,0.161951308,0.879741897,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1,0.296401483,0.862424075,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC1(c2ccc(-c3ccccc3)cc2)CCCCC1,0.097012524,0.964126889,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(COc1cccc(-c2ccccc2)c1)Cn1ccc2cc(C(=O)O)ccc21,0.484378551,0.67803561,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)c1ccc2c(c1)nc(-c1ccc(Oc3ccccc3-c3ccccc3)cc1)n2C1CCCCC1,0.189433574,0.90745333,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(=O)C(=O)c1c(C2CC2)c(Cc2ccccc2-c2ccccc2)n2cccc(OCCCC(=O)O)c12,0.18237336,0.957865136,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCN1CCN(Cc2ccccc2)CC1,0.165962195,0.867283448,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(Oc1ccc(Cn2ccnc2)cc1)c1ccc(-c2ccccc2)cc1,0.501099878,0.592469524,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(-c2ccccc2)c1)C1CC(=O)N(C2CCCCC2)C1,0.322862259,0.772080434,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)c1ccc(-c2ccccc2)cc1,0.238783567,0.82892019,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1OCc1ccccc1)S(C)(=O)=O,0.175471855,0.860152386,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H]1[C@@H](OCCOc2ccccc2-c2ccccc2)O[C@@H]2C[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,0.344961583,0.930526118,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCn1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc21,0.373549211,0.791625158,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@@H](NC(=O)c1ccc2ccccc2c1)C(=O)S[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.32884105,0.745328199,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Clc1ccc(C2(Cn3ccnc3)OCC(CCc3ccc(-c4ccccc4)cc3)O2)c(Cl)c1,0.137232776,0.990438801,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(Oc1cccc(-c2ccccc2)c1)C1=NCCN1,0.396778937,0.75248649,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,0.345945801,0.796490141,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(=O)c1ccc(-c3ccccc3)cc1)C[C@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,0.47336492,0.749506353,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCCCC(=O)Nc1cccc(-c2ccccc2)c1,0.111054756,0.913521906,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Cc3ccc(-c4ccccc4)cc3)CC2)CC1,0.3140677,0.766760864,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCN(C(C)C)C(C)C,0.043546807,0.980050916,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(CSC[C@@H](NC(=O)[C@@H](CS)Cc2ccc(-c3ccccc3)cc2)C(=O)O)cc1,0.168668953,0.932796325,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc(-c2ccccc2-c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,0.511778755,0.860926393,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1cccc(CN2CCCN(Cc3cccc(Cl)c3)CC2)c1)c1ccc(-c2ccccc2)cc1,0.363041627,0.735502845,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOC(=O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(OC(OC(=O)C(C)C)C(C)C)OC(OC(=O)C(C)C)C(C)C,0.610719818,0.739009222,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(-c2ccccc2)cc1,0.054420449,0.949999836,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NO)C(CCn1c(=O)[nH]c2ccccc2c1=O)COc1ccc(-c2ccccc2)cc1,0.374868264,0.727187659,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NC1CCN(Cc2ccccc2O)C1)c1ccc(-c2ccccc2)cc1,0.267837291,0.864796092,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOC(Cc1ccc(OCCCCOc2ccc(-c3ccccc3)cc2)cc1)C(=O)O,0.477899337,0.623964574,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,0.3510898,0.807614074,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(NC1CN2CCC1CC2)c1ccc(-c2ccccc2)cc1,0.22058135,0.892300347,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(C#CCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cccc(-c2ccccc2)c1,0.251446476,0.899055251,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC1=CS[C@@](O)(c2ccc(-c3ccccc3)cc2)c2noc(=O)n21,0.208856114,0.934600363,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S1NC(Cc2ccc(-c3ccccc3)cc2)=NO1,0.129766599,0.946870625,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@@H](Cc1ccc(C(=O)NCCc2ccc(-c3ccccc3)cc2)cc1)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.542382651,0.851161367,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](NCC4CC4)CC3)nc21,0.310710873,0.814451088,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4ccccc4)c3O)cc2c1,0.240635521,0.792234216,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=P([O-])(O)C(O)(C[n+]1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,0.125856451,0.941507234,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,0.498694777,0.592168902,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCNC(=O)Oc1cccc(-c2ccccc2)c1,0.142916071,0.917409557,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C=C(c1ccc(-c2ccccc2)cc1)C1COC2(CCC(=C(C)C(=O)OCC)CC2)OO1,0.395017028,0.709528222,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCN(C)C,0.064275668,0.949165201,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
NC(CCSC[C@H]1O[C@@H](n2cnc3c(NCCc4ccc(-c5ccccc5)cc4)ncnc32)[C@H](O)[C@@H]1O)C(=O)O,0.295358567,0.769762296,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)OC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)/C=C\C(=O)O,0.163866935,0.875930421,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCCCC(=O)NCc1cc(OC)c(O)c(-c2ccccc2)c1,0.579549078,0.739313988,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 2, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CNC(=O)[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](CC(=O)NO)CC(C)C,0.261442304,0.869081432,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCc2ncncc2C1,0.324838347,0.773806949,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CS)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,0.101115184,0.944230661,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)N1CCC(C(CN2CCN(CCCc3cc(F)ccc3-c3ccccc3)CC2)c2ccc(F)cc2)CC1,0.258114925,0.946024105,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CO)O[C@@](OCc2ccc(-c3ccccc3)cc2)(C(=O)[O-])C[C@@H]1O,0.184830238,0.916611981,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)[C@H](NC(=O)C(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)COc1ccc(-c2ccccc2)cc1,0.472179359,0.840603537,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)CC(=O)CCc1ccc(-c2ccccc2)cc1,0.21210304,0.915649047,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)CCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,0.218687878,0.836697588,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC1(Cc2ccc(-c3ccccc3)cc2)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC(CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,0.311439008,0.778633964,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)c(-c3ccccc3)c2)S1,0.37826232,0.70087878,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(C(=O)N2CC3CSCCN3Cc3ccccc32)c(F)c1)c1ccccc1-c1ccccc1,0.185202262,0.916223956,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C/C(=N\N=C(\N)S)c1ccc(-c2ccccc2)cc1,0.086958481,0.95879,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1CO,0.105025901,0.908684226,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)c1cn(Cc2ccc(-c3ccccc3)cc2)c2nsnc2c1=O,0.269788086,0.860810419,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1c2ccc(O)cc2CCC1Cc1ccccc1-c1ccccc1,0.369905979,0.777819038,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S1(=O)N=C(Nc2ccccc2-c2ccccc2)Nc2c(O)cc(Cl)cc21,0.2287705,0.867187085,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCNc1cccc(C(=O)/C=C/c2cc(-c3ccccc3)ccc2N2CCN(C)CC2)c1,0.435236493,0.617899254,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)CN(C(=O)c1ccccc1-c1ccccc1)[C@H]1CCNC1,0.675864084,0.739306586,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
